_tid_,timestamp,value,seasonal,trend,resid,thr1,thr2
7356,7356.0,0.16,0.0,0.16,0.0,-0.2616495891895856,0.2270711099211401
7357,7357.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7358,7358.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7359,7359.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7360,7360.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7361,7361.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7362,7362.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7363,7363.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7364,7364.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7365,7365.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7366,7366.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7367,7367.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7368,7368.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7369,7369.0,0.17,0.0099999999999999,0.16,2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
7370,7370.0,0.17,0.01,0.16,0.0,-0.2616495891895856,0.2270711099211401
7371,7371.0,0.18,0.0099999999999999,0.16,0.01,-0.2616495891895856,0.2270711099211401
7372,7372.0,0.17,0.01,0.16,6.938893903907228e-18,-0.2616495891895856,0.2270711099211401
7373,7373.0,0.17,0.0099999999999999,0.16,2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
7374,7374.0,0.17,0.0099999999999999,0.16,2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
7375,7375.0,0.17,0.0099999999999999,0.16,2.0816681711721685e-17,-0.2616495891895856,0.2270711099211401
7376,7376.0,0.17,0.0099999999999999,0.16,2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
7377,7377.0,0.17,0.0099999999999999,0.16,2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
7378,7378.0,0.17,0.0099999999999999,0.16,2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
7379,7379.0,0.17,0.0,0.16,0.01,-0.2616495891895856,0.2270711099211401
7380,7380.0,0.17,0.0099999999999999,0.16,2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
7381,7381.0,0.17,0.0125,0.16,-0.0025,-0.2616495891895856,0.2270711099211401
7382,7382.0,0.18,0.0199999999999999,0.16,0.0,-0.2616495891895856,0.2270711099211401
7383,7383.0,0.17,0.0199999999999999,0.16,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
7384,7384.0,0.17,0.0199999999999999,0.16,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
7385,7385.0,0.17,0.0199999999999999,0.16,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
7386,7386.0,0.17,0.02,0.16,-0.01,-0.2616495891895856,0.2270711099211401
7387,7387.0,0.17,0.0225,0.16,-0.0124999999999999,-0.2616495891895856,0.2270711099211401
7388,7388.0,0.18,0.03,0.16,-0.01,-0.2616495891895856,0.2270711099211401
7389,7389.0,0.17,0.03,0.16,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
7390,7390.0,0.18,0.03,0.16,-0.01,-0.2616495891895856,0.2270711099211401
7391,7391.0,0.17,0.03,0.16,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
7392,7392.0,0.18,0.0424999999999999,0.16,-0.0225,-0.2616495891895856,0.2270711099211401
7393,7393.0,0.19,0.06,0.16,-0.03,-0.2616495891895856,0.2270711099211401
7394,7394.0,0.2,0.06,0.16,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
7395,7395.0,0.2,0.065,0.16,-0.0249999999999999,-0.2616495891895856,0.2270711099211401
7396,7396.0,0.19,0.0699999999999999,0.16,-0.0399999999999999,-0.2616495891895856,0.2270711099211401
7397,7397.0,0.2,0.07,0.16,-0.03,-0.2616495891895856,0.2270711099211401
7398,7398.0,0.2,0.0949999999999999,0.16,-0.0549999999999999,-0.2616495891895856,0.2270711099211401
7399,7399.0,0.21,0.13,0.16,-0.08,-0.2616495891895856,0.2270711099211401
7400,7400.0,0.21,0.14,0.16,-0.09,-0.2616495891895856,0.2270711099211401
7401,7401.0,0.21,0.13,0.16,-0.08,-0.2616495891895856,0.2270711099211401
7402,7402.0,0.21,0.13,0.16,-0.08,-0.2616495891895856,0.2270711099211401
7403,7403.0,0.21,0.15,0.16,-0.1,-0.2616495891895856,0.2270711099211401
7404,7404.0,0.22,0.205,0.16,-0.145,-0.2616495891895856,0.2270711099211401
7405,7405.0,0.26,0.31,0.16,-0.21,-0.2616495891895856,0.2270711099211401
7406,7406.0,0.26,0.3399999999999999,0.16,-0.2399999999999999,-0.2616495891895856,0.2270711099211401
7407,7407.0,0.25,0.3,0.16,-0.21,-0.2616495891895856,0.2270711099211401
7408,7408.0,0.24,0.27,0.16,-0.19,-0.2616495891895856,0.2270711099211401
7409,7409.0,0.23,0.25,0.16,-0.18,-0.2616495891895856,0.2270711099211401
7410,7410.0,0.24,0.2799999999999999,0.16,-0.1999999999999999,-0.2616495891895856,0.2270711099211401
7411,7411.0,0.26,0.4,0.16,2.0816681711721685e-17,-0.2616495891895856,0.2270711099211401
7412,7412.0,0.26,0.4499999999999999,0.16,-0.0049999999999999,-0.2616495891895856,0.2270711099211401
7413,7413.0,0.25,0.42,0.16,-0.0025,-0.2616495891895856,0.2270711099211401
7414,7414.0,0.24,0.37,0.16,0.0025,-0.2616495891895856,0.2270711099211401
7415,7415.0,0.22,0.3399999999999999,0.16,0.0799999999999999,-0.2616495891895856,0.2270711099211401
7416,7416.0,0.23,0.33,0.16,-0.26,-0.2616495891895856,0.2270711099211401
7417,7417.0,0.25,0.4,0.16,-0.035,-0.2616495891895856,0.2270711099211401
7418,7418.0,0.26,0.4299999999999999,0.16,-0.3299999999999999,-0.2616495891895856,0.2270711099211401
7419,7419.0,0.25,0.41,0.16,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
7420,7420.0,0.23,0.36,0.16,-0.01,-0.2616495891895856,0.2270711099211401
7421,7421.0,0.21,0.31,0.16,-0.26,-0.2616495891895856,0.2270711099211401
7422,7422.0,0.2,0.2799999999999999,0.16,-0.2399999999999999,-0.2616495891895856,0.2270711099211401
7423,7423.0,0.19,0.26,0.16,-0.23,-0.2616495891895856,0.2270711099211401
7424,7424.0,0.19,0.25,0.16,-0.22,-0.2616495891895856,0.2270711099211401
7425,7425.0,0.18,0.2299999999999999,0.16,-0.21,-0.2616495891895856,0.2270711099211401
7426,7426.0,0.17,0.2099999999999999,0.16,-0.1999999999999999,-0.2616495891895856,0.2270711099211401
7427,7427.0,0.17,0.18,0.16,-0.1699999999999999,-0.2616495891895856,0.2270711099211401
7428,7428.0,0.17,0.1699999999999999,0.16,-0.1599999999999999,-0.2616495891895856,0.2270711099211401
7429,7429.0,0.16,0.15,0.16,-0.15,-0.2616495891895856,0.2270711099211401
7430,7430.0,0.16,0.14,0.155,-0.135,-0.2616495891895856,0.2270711099211401
7431,7431.0,0.15,0.13,0.155,-0.135,-0.2616495891895856,0.2270711099211401
7432,7432.0,0.15,0.1,0.15,-0.1,-0.2616495891895856,0.2270711099211401
7433,7433.0,0.14,0.09,0.145,-0.095,-0.2616495891895856,0.2270711099211401
7434,7434.0,0.14,0.0799999999999999,0.145,-0.0849999999999999,-0.2616495891895856,0.2270711099211401
7435,7435.0,0.14,0.07,0.145,-0.075,-0.2616495891895856,0.2270711099211401
7436,7436.0,0.13,0.0699999999999999,0.145,-0.0849999999999999,-0.2616495891895856,0.2270711099211401
7437,7437.0,0.13,0.05,0.145,-0.065,-0.2616495891895856,0.2270711099211401
7438,7438.0,0.12,0.0499999999999999,0.145,-0.075,-0.2616495891895856,0.2270711099211401
7439,7439.0,0.12,0.04,0.145,-0.065,-0.2616495891895856,0.2270711099211401
7440,7440.0,0.12,0.04,0.145,-0.065,-0.2616495891895856,0.2270711099211401
7441,7441.0,0.13,0.04,0.145,-0.055,-0.2616495891895856,0.2270711099211401
7442,7442.0,0.13,0.0399999999999999,0.145,-0.055,-0.2616495891895856,0.2270711099211401
7443,7443.0,0.12,0.0399999999999999,0.145,-0.065,-0.2616495891895856,0.2270711099211401
7444,7444.0,0.12,0.03,0.145,-0.055,-0.2616495891895856,0.2270711099211401
7445,7445.0,0.12,0.0199999999999999,0.145,-0.045,-0.2616495891895856,0.2270711099211401
7446,7446.0,0.11,0.0199999999999999,0.145,-0.055,-0.2616495891895856,0.2270711099211401
7447,7447.0,0.12,0.0199999999999999,0.145,-0.045,-0.2616495891895856,0.2270711099211401
7448,7448.0,0.12,0.01,0.145,-0.035,-0.2616495891895856,0.2270711099211401
7449,7449.0,0.11,0.0099999999999999,0.145,-0.045,-0.2616495891895856,0.2270711099211401
7450,7450.0,0.11,0.0,0.145,-0.035,-0.2616495891895856,0.2270711099211401
7451,7451.0,0.11,0.0,0.145,-0.035,-0.2616495891895856,0.2270711099211401
7452,7452.0,0.11,0.0,0.145,-0.035,-0.2616495891895856,0.2270711099211401
7453,7453.0,0.12,0.01,0.145,-0.035,-0.2616495891895856,0.2270711099211401
7454,7454.0,0.12,0.01,0.145,-0.035,-0.2616495891895856,0.2270711099211401
7455,7455.0,0.11,0.0,0.145,-0.035,-0.2616495891895856,0.2270711099211401
7456,7456.0,0.1,-0.01,0.145,-0.035,-0.2616495891895856,0.2270711099211401
7457,7457.0,0.1,-0.02,0.145,-0.025,-0.2616495891895856,0.2270711099211401
7458,7458.0,0.1,-0.02,0.145,-0.025,-0.2616495891895856,0.2270711099211401
7459,7459.0,0.1,-0.0199999999999999,0.145,-0.025,-0.2616495891895856,0.2270711099211401
7460,7460.0,0.1,-0.02,0.145,-0.0249999999999999,-0.2616495891895856,0.2270711099211401
7461,7461.0,0.09,-0.03,0.145,-0.025,-0.2616495891895856,0.2270711099211401
7462,7462.0,0.09,-0.04,0.145,-0.015,-0.2616495891895856,0.2270711099211401
7463,7463.0,0.09,-0.04,0.145,-0.015,-0.2616495891895856,0.2270711099211401
7464,7464.0,0.09,-0.04,0.145,-0.015,-0.2616495891895856,0.2270711099211401
7465,7465.0,0.1,-0.03,0.145,-0.015,-0.2616495891895856,0.2270711099211401
7466,7466.0,0.09,-0.04,0.145,-0.015,-0.2616495891895856,0.2270711099211401
7467,7467.0,0.08,-0.05,0.145,-0.015,-0.2616495891895856,0.2270711099211401
7468,7468.0,0.07,-0.06,0.145,-0.015,-0.2616495891895856,0.2270711099211401
7469,7469.0,0.06,-0.07,0.145,-0.015,-0.2616495891895856,0.2270711099211401
7470,7470.0,0.06,-0.0799999999999999,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7471,7471.0,0.06,-0.08,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7472,7472.0,0.06,-0.08,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7473,7473.0,0.05,-0.09,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7474,7474.0,0.04,-0.0999999999999999,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7475,7475.0,0.04,-0.1,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7476,7476.0,0.03,-0.1099999999999999,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7477,7477.0,0.03,-0.11,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7478,7478.0,0.03,-0.11,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7479,7479.0,0.02,-0.12,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7480,7480.0,0.02,-0.12,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7481,7481.0,0.02,-0.12,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7482,7482.0,0.01,-0.12,0.145,-0.015,-0.2616495891895856,0.2270711099211401
7483,7483.0,0.01,-0.13,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7484,7484.0,0.01,-0.13,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7485,7485.0,0.01,-0.13,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7486,7486.0,0.01,-0.13,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7487,7487.0,0.01,-0.13,0.145,-0.005,-0.2616495891895856,0.2270711099211401
7488,7488.0,0.01,-0.125,0.14,-0.005,-0.2616495891895856,0.2270711099211401
7489,7489.0,0.01,-0.13,0.14,0.0,-0.2616495891895856,0.2270711099211401
7490,7490.0,0.01,-0.13,0.14,0.0,-0.2616495891895856,0.2270711099211401
7491,7491.0,0.01,-0.13,0.14,0.0,-0.2616495891895856,0.2270711099211401
7492,7492.0,0.01,-0.13,0.14,0.0,-0.2616495891895856,0.2270711099211401
7493,7493.0,0.01,-0.13,0.14,0.0,-0.2616495891895856,0.2270711099211401
7494,7494.0,0.01,-0.13,0.14,0.0,-0.2616495891895856,0.2270711099211401
7495,7495.0,0.01,-0.13,0.14,0.0,-0.2616495891895856,0.2270711099211401
7496,7496.0,0.0,-0.13,0.14,-0.01,-0.2616495891895856,0.2270711099211401
7497,7497.0,0.0,-0.1362499999999999,0.14,-0.00375,-0.2616495891895856,0.2270711099211401
7498,7498.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7499,7499.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7500,7500.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7501,7501.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7502,7502.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7503,7503.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7504,7504.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7505,7505.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7506,7506.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7507,7507.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7508,7508.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7509,7509.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7510,7510.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7511,7511.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7512,7512.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7513,7513.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7514,7514.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7515,7515.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7516,7516.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7517,7517.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7518,7518.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7519,7519.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7520,7520.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7521,7521.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7522,7522.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7523,7523.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7524,7524.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7525,7525.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7526,7526.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7527,7527.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7528,7528.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7529,7529.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7530,7530.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7531,7531.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7532,7532.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7533,7533.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7534,7534.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7535,7535.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7536,7536.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7537,7537.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7538,7538.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7539,7539.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7540,7540.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7541,7541.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7542,7542.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7543,7543.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7544,7544.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7545,7545.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7546,7546.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7547,7547.0,0.0,-0.14,0.14,0.0,-0.2616495891895856,0.2270711099211401
7548,7548.0,0.0,-0.13,0.14,-0.01,-0.2616495891895856,0.2270711099211401
7549,7549.0,0.0,-0.13,0.14,-0.01,-0.2616495891895856,0.2270711099211401
7550,7550.0,0.01,-0.13,0.14,0.0,-0.2616495891895856,0.2270711099211401
7551,7551.0,0.01,-0.13,0.14,0.0,-0.2616495891895856,0.2270711099211401
7552,7552.0,0.01,-0.13,0.14,0.0,-0.2616495891895856,0.2270711099211401
7553,7553.0,0.01,-0.12,0.14,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
7554,7554.0,0.01,-0.12,0.14,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
7555,7555.0,0.01,-0.12,0.14,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
7556,7556.0,0.02,-0.11,0.14,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
7557,7557.0,0.02,-0.1099999999999999,0.14,-0.01,-0.2616495891895856,0.2270711099211401
7558,7558.0,0.02,-0.1,0.14,-0.02,-0.2616495891895856,0.2270711099211401
7559,7559.0,0.03,-0.09,0.14,-0.02,-0.2616495891895856,0.2270711099211401
7560,7560.0,0.03,-0.0799999999999999,0.14,-0.03,-0.2616495891895856,0.2270711099211401
7561,7561.0,0.04,-0.07,0.14,-0.03,-0.2616495891895856,0.2270711099211401
7562,7562.0,0.04,-0.06,0.14,-0.04,-0.2616495891895856,0.2270711099211401
7563,7563.0,0.04,-0.0499999999999999,0.14,-0.05,-0.2616495891895856,0.2270711099211401
7564,7564.0,0.05,-0.03,0.14,-0.06,-0.2616495891895856,0.2270711099211401
7565,7565.0,0.05,-0.0099999999999999,0.14,-0.08,-0.2616495891895856,0.2270711099211401
7566,7566.0,0.06,0.01,0.14,-0.09,-0.2616495891895856,0.2270711099211401
7567,7567.0,0.07,0.0399999999999999,0.14,-0.1099999999999999,-0.2616495891895856,0.2270711099211401
7568,7568.0,0.07,0.06,0.14,-0.13,-0.2616495891895856,0.2270711099211401
7569,7569.0,0.08,0.09,0.14,-0.15,-0.2616495891895856,0.2270711099211401
7570,7570.0,0.09,0.12,0.14,-0.17,-0.2616495891895856,0.2270711099211401
7571,7571.0,0.1,0.1599999999999999,0.14,-0.1999999999999999,-0.2616495891895856,0.2270711099211401
7572,7572.0,0.11,0.2,0.14,-0.23,-0.2616495891895856,0.2270711099211401
7573,7573.0,0.12,0.24,0.14,-0.26,-0.2616495891895856,0.2270711099211401
7574,7574.0,0.13,0.2799999999999999,0.14,0.04,-0.2616495891895856,0.2270711099211401
7575,7575.0,0.14,0.3199999999999999,0.14,-0.21,-0.2616495891895856,0.2270711099211401
7576,7576.0,0.14,0.365,0.14,0.05,-0.2616495891895856,0.2270711099211401
7577,7577.0,0.15,0.41,0.14,0.01,-0.2616495891895856,0.2270711099211401
7578,7578.0,0.16,0.4649999999999999,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7579,7579.0,0.17,0.51,0.14,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
7580,7580.0,0.18,0.5499999999999999,0.14,-0.035,-0.2616495891895856,0.2270711099211401
7581,7581.0,0.18,0.575,0.14,-0.0499999999999999,-0.2616495891895856,0.2270711099211401
7582,7582.0,0.18,0.595,0.14,-0.24,-0.2616495891895856,0.2270711099211401
7583,7583.0,0.18,0.615,0.14,0.0175,-0.2616495891895856,0.2270711099211401
7584,7584.0,0.19,0.6174999999999999,0.14,-2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
7585,7585.0,0.19,0.625,0.14,-0.0149999999999999,-0.2616495891895856,0.2270711099211401
7586,7586.0,0.2,0.63,0.14,-0.3,-0.2616495891895856,0.2270711099211401
7587,7587.0,0.2,0.6,0.14,-0.0149999999999999,-0.2616495891895856,0.2270711099211401
7588,7588.0,0.19,0.5549999999999999,0.14,0.0599999999999999,-0.2616495891895856,0.2270711099211401
7589,7589.0,0.19,0.495,0.14,-0.0749999999999999,-0.2616495891895856,0.2270711099211401
7590,7590.0,0.19,0.4574999999999999,0.14,-2.0816681711721685e-17,-0.2616495891895856,0.2270711099211401
7591,7591.0,0.19,0.43,0.14,0.005,-0.2616495891895856,0.2270711099211401
7592,7592.0,0.19,0.415,0.14,0.025,-0.2616495891895856,0.2270711099211401
7593,7593.0,0.18,0.3725,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7594,7594.0,0.17,0.3149999999999999,0.14,-0.1399999999999999,-0.2616495891895856,0.2270711099211401
7595,7595.0,0.16,0.25,0.14,-0.23,-0.2616495891895856,0.2270711099211401
7596,7596.0,0.16,0.2,0.14,-0.18,-0.2616495891895856,0.2270711099211401
7597,7597.0,0.16,0.18,0.14,-0.16,-0.2616495891895856,0.2270711099211401
7598,7598.0,0.16,0.1549999999999999,0.14,-0.1349999999999999,-0.2616495891895856,0.2270711099211401
7599,7599.0,0.16,0.135,0.14,-0.115,-0.2616495891895856,0.2270711099211401
7600,7600.0,0.16,0.115,0.14,-0.095,-0.2616495891895856,0.2270711099211401
7601,7601.0,0.16,0.0949999999999999,0.14,-0.075,-0.2616495891895856,0.2270711099211401
7602,7602.0,0.16,0.075,0.14,-0.055,-0.2616495891895856,0.2270711099211401
7603,7603.0,0.16,0.065,0.14,-0.045,-0.2616495891895856,0.2270711099211401
7604,7604.0,0.16,0.055,0.14,-0.035,-0.2616495891895856,0.2270711099211401
7605,7605.0,0.16,0.0499999999999999,0.14,-0.03,-0.2616495891895856,0.2270711099211401
7606,7606.0,0.15,0.0399999999999999,0.14,-0.03,-0.2616495891895856,0.2270711099211401
7607,7607.0,0.15,0.03,0.14,-0.02,-0.2616495891895856,0.2270711099211401
7608,7608.0,0.15,0.0199999999999999,0.14,-0.01,-0.2616495891895856,0.2270711099211401
7609,7609.0,0.15,0.015,0.14,-0.005,-0.2616495891895856,0.2270711099211401
7610,7610.0,0.15,0.01,0.14,-2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
7611,7611.0,0.16,0.01,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7612,7612.0,0.15,0.0099999999999999,0.14,0.0,-0.2616495891895856,0.2270711099211401
7613,7613.0,0.16,0.0,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7614,7614.0,0.16,0.0,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7615,7615.0,0.15,0.0,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7616,7616.0,0.15,0.0,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7617,7617.0,0.15,-0.0099999999999999,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7618,7618.0,0.15,-0.0049999999999999,0.14,0.0149999999999999,-0.2616495891895856,0.2270711099211401
7619,7619.0,0.15,-0.0099999999999999,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7620,7620.0,0.15,-0.0099999999999999,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7621,7621.0,0.15,-0.0099999999999999,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7622,7622.0,0.15,-0.0099999999999999,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7623,7623.0,0.15,-0.0099999999999999,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7624,7624.0,0.15,-0.0049999999999999,0.14,0.0149999999999999,-0.2616495891895856,0.2270711099211401
7625,7625.0,0.15,-0.0099999999999999,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7626,7626.0,0.15,0.0,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7627,7627.0,0.15,0.0,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7628,7628.0,0.15,0.0,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7629,7629.0,0.15,0.0,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7630,7630.0,0.15,0.0,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7631,7631.0,0.14,0.0,0.14,0.0,-0.2616495891895856,0.2270711099211401
7632,7632.0,0.14,0.0,0.14,0.0,-0.2616495891895856,0.2270711099211401
7633,7633.0,0.15,0.0,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7634,7634.0,0.15,0.0,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7635,7635.0,0.16,0.0,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7636,7636.0,0.16,0.0,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7637,7637.0,0.15,0.0,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7638,7638.0,0.16,0.0,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7639,7639.0,0.16,0.0,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7640,7640.0,0.16,0.0,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7641,7641.0,0.16,0.0,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7642,7642.0,0.15,0.0,0.14,0.0099999999999999,-0.2616495891895856,0.2270711099211401
7643,7643.0,0.16,0.0,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7644,7644.0,0.16,0.0,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7645,7645.0,0.16,0.0,0.14,0.0199999999999999,-0.2616495891895856,0.2270711099211401
7646,7646.0,0.17,0.0,0.14,0.03,-0.2616495891895856,0.2270711099211401
7647,7647.0,0.17,0.0,0.14,0.03,-0.2616495891895856,0.2270711099211401
7648,7648.0,0.17,0.0,0.14,0.03,-0.2616495891895856,0.2270711099211401
7649,7649.0,0.17,0.0,0.14,0.03,-0.2616495891895856,0.2270711099211401
7650,7650.0,0.17,0.0,0.14,0.03,-0.2616495891895856,0.2270711099211401
7651,7651.0,0.17,0.0,0.14,0.03,-0.2616495891895856,0.2270711099211401
7652,7652.0,0.17,0.0,0.14,0.03,-0.2616495891895856,0.2270711099211401
7653,7653.0,0.17,0.0,0.14,0.03,-0.2616495891895856,0.2270711099211401
7654,7654.0,0.17,0.0,0.14,0.03,-0.2616495891895856,0.2270711099211401
