timestamp,value,seasonal,trend,resid,thr1,thr2
2115.0,0.74,0.6,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2116.0,0.69,0.5549999999999999,0.13,0.0050000000000000044,-0.26164958918958564,0.22707110992114019
2117.0,0.63,0.495,0.13,0.0050000000000000044,-0.26164958918958564,0.22707110992114019
2118.0,0.6,0.45749999999999996,0.13,0.012500000000000011,-0.26164958918958564,0.22707110992114019
2119.0,0.56,0.43,0.13,5.551115123125783e-17,-0.26164958918958564,0.22707110992114019
2120.0,0.55,0.415,0.13,0.00500000000000006,-0.26164958918958564,0.22707110992114019
2121.0,0.51,0.3725,0.13,0.007500000000000007,-0.26164958918958564,0.22707110992114019
2122.0,0.45,0.31499999999999995,0.13,0.00500000000000006,-0.26164958918958564,0.22707110992114019
2123.0,0.39,0.25,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2124.0,0.34,0.2,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2125.0,0.31,0.18,0.13,0.0,-0.26164958918958564,0.22707110992114019
2126.0,0.29,0.15499999999999997,0.13,0.0050000000000000044,-0.26164958918958564,0.22707110992114019
2127.0,0.27,0.135,0.13,0.0050000000000000044,-0.26164958918958564,0.22707110992114019
2128.0,0.26,0.115,0.13,0.015,-0.26164958918958564,0.22707110992114019
2129.0,0.23,0.09499999999999999,0.13,0.005000000000000018,-0.26164958918958564,0.22707110992114019
2130.0,0.21,0.075,0.13,0.0049999999999999906,-0.26164958918958564,0.22707110992114019
2131.0,0.2,0.065,0.13,0.0050000000000000044,-0.26164958918958564,0.22707110992114019
2132.0,0.19,0.05500000000000001,0.13,0.0049999999999999906,-0.26164958918958564,0.22707110992114019
2133.0,0.18,0.04999999999999999,0.13,0.0,-0.26164958918958564,0.22707110992114019
2134.0,0.17,0.03999999999999998,0.13,2.7755575615628914e-17,-0.26164958918958564,0.22707110992114019
2135.0,0.16,0.03,0.13,0.0,-0.26164958918958564,0.22707110992114019
2136.0,0.15,0.01999999999999999,0.13,0.0,-0.26164958918958564,0.22707110992114019
2137.0,0.15,0.015,0.13,0.0049999999999999906,-0.26164958918958564,0.22707110992114019
2138.0,0.15,0.010000000000000009,0.13,0.009999999999999981,-0.26164958918958564,0.22707110992114019
2139.0,0.14,0.010000000000000009,0.13,0.0,-0.26164958918958564,0.22707110992114019
2140.0,0.13,0.009999999999999981,0.13,-0.009999999999999981,-0.26164958918958564,0.22707110992114019
2141.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2142.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2143.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2144.0,0.12,0.0,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2145.0,0.12,-0.009999999999999981,0.13,-2.7755575615628914e-17,-0.26164958918958564,0.22707110992114019
2146.0,0.12,-0.0049999999999999906,0.13,-0.005000000000000018,-0.26164958918958564,0.22707110992114019
2147.0,0.12,-0.009999999999999981,0.13,-2.7755575615628914e-17,-0.26164958918958564,0.22707110992114019
2148.0,0.12,-0.009999999999999995,0.13,-1.3877787807814457e-17,-0.26164958918958564,0.22707110992114019
2149.0,0.12,-0.009999999999999988,0.13,-2.0816681711721685e-17,-0.26164958918958564,0.22707110992114019
2150.0,0.12,-0.009999999999999981,0.13,-2.7755575615628914e-17,-0.26164958918958564,0.22707110992114019
2151.0,0.12,-0.009999999999999988,0.13,-2.0816681711721685e-17,-0.26164958918958564,0.22707110992114019
2152.0,0.12,-0.0049999999999999906,0.13,-0.005000000000000018,-0.26164958918958564,0.22707110992114019
2153.0,0.12,-0.009999999999999981,0.13,-2.7755575615628914e-17,-0.26164958918958564,0.22707110992114019
2154.0,0.12,0.0,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2155.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2156.0,0.12,0.0,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2157.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2158.0,0.12,0.0,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2159.0,0.12,0.0,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2160.0,0.12,0.0,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2161.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2162.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2163.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2164.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
